Vertex data: 
POSITION - TEXTURE - NORMALS
1418.91, 101.181, -1665.41 | 0, 0 | -0.8944, 0.4472, 0 
1423.41, 80.4401, -1634.67 | 0, 0 | -0.9987, 0.051, 0.0052 
1423.39, 79.9511, -1634.02 | 0, 0 | -0.9987, 0.051, 0.0052 
1423.02, 72.8346, -1634.71 | 0, 0 | -0.9987, 0.051, 0.0052 
1423.41, 80.6031, -1637.17 | 0, 0 | -0.9987, 0.051, 0.0052 
1423.29, 77.9103, -1645.51 | 0, 0 | -0.9987, 0.0515, -0.0008 
1423.41, 80.6031, -1637.17 | 0, 0 | -0.9987, 0.0515, -0.0008 
1423.02, 72.8346, -1634.71 | 0, 0 | -0.9987, 0.0515, -0.0008 
1423.02, 72.8346, -1652.42 | 0, 0 | -0.9987, 0.0515, -0.0008 
1423.29, 77.9918, -1649.03 | 0, 0 | -0.9987, 0.0514, 0.0014 
1423.29, 77.9103, -1645.51 | 0, 0 | -0.9987, 0.0514, 0.0014 
1423.02, 72.8346, -1652.42 | 0, 0 | -0.9987, 0.0514, 0.0014 
1423.34, 78.9583, -1652.34 | 0, 0 | -0.9987, 0.0514, 0.0014 
1423.34, 78.9583, -1652.34 | 0, 0 | -0.9987, 0.0512, 0.0013 
1423.02, 72.8346, -1652.42 | 0, 0 | -0.9987, 0.0512, 0.0013 
1423.33, 78.9308, -1656.17 | 0, 0 | -0.9987, 0.0512, 0.0013 
1423.34, 78.9583, -1652.34 | 0, 0 | -0.9948, -0.1015, -0.0003 
1423.33, 78.9308, -1656.17 | 0, 0 | -0.9948, -0.1015, -0.0003 
1422.73, 84.8521, -1652.48 | 0, 0 | -0.9948, -0.1015, -0.0003 
1423.23, 79.9017, -1650.76 | 0, 0 | -0.9948, -0.1015, -0.0003 
1419.7, 102.756, -1677.63 | 0, 0 | -1, 0, 0 
1419.7, 102.756, -1663.7 | 0, 0 | -1, 0, 0 
1421.8, 93.8815, -1659.87 | 0, 0 | -0.9949, -0.1005, -0.0057 
1423.33, 78.9308, -1656.17 | 0, 0 | -0.9949, -0.1005, -0.0057 
1421.28, 99.6063, -1668.82 | 0, 0 | -0.9949, -0.1005, -0.0057 
1421.28, 99.6063, -1662.67 | 0, 0 | -0.9949, -0.1005, -0.0057 
1423.33, 78.9308, -1656.17 | 0, 0 | -0.9945, -0.1042, -0.0023 
1421.8, 93.8815, -1659.87 | 0, 0 | -0.9945, -0.1042, -0.0023 
1422.39, 87.8066, -1654.4 | 0, 0 | -0.9945, -0.1042, -0.0023 
1422.73, 84.8521, -1652.48 | 0, 0 | -0.9945, -0.1042, -0.0023 
1421.28, 99.6063, -1668.82 | 0, 0 | 0.0174, 0.523, 0.8522 
1423.33, 78.9308, -1656.17 | 0, 0 | 0.0174, 0.523, 0.8522 
1418.91, 101.181, -1669.74 | 0, 0 | 0.0174, 0.523, 0.8522 
1421.28, 99.6063, -1668.82 | 0, 0 | -0.5547, -0.8321, -0 
1418.91, 101.181, -1669.74 | 0, 0 | -0.5547, -0.8321, -0 
1418.91, 101.181, -1665.41 | 0, 0 | -0.5547, -0.8321, -0 
1420.1, 100.394, -1663.64 | 0, 0 | -0.5547, -0.8321, -0 
1421.28, 99.6063, -1662.67 | 0, 0 | -0.5547, -0.8321, 0 
1423.02, 72.8346, -1652.42 | 0, 0 | -0, 0.5239, 0.8518 
1399.06, 72.8346, -1652.42 | 0, 0 | -0, 0.5239, 0.8518 
1423.33, 78.9308, -1656.17 | 0, 0 | -0, 0.5239, 0.8518 
1416.07, 102.787, -1664.68 | 0, 0 | -0, 0.3275, -0.9448 
1416.07, 106.693, -1665.03 | 0, 0 | -0, -0.5626, -0.8267 
1406.02, 106.693, -1665.03 | 0, 0 | -0, -0.5626, -0.8267 
1406.02, 102.787, -1664.68 | 0, 0 | -0, 0.3275, -0.9448 
1416.07, 107.874, -1667.39 | 0, 0 | -0, -0.9732, -0.2298 
1406.02, 107.874, -1667.39 | 0, 0 | -0, -0.9732, -0.2298 
1416.07, 107.874, -1676.44 | 0, 0 | -0, -0.8944, 0.4472 
1406.02, 107.874, -1676.44 | 0, 0 | -0, -0.8944, 0.4472 
1416.07, 106.299, -1677.63 | 0, 0 | -0, -0.6, 0.8 
1406.02, 106.299, -1677.63 | 0, 0 | -0, -0.6, 0.8 
1411.04, 72.8346, -1634.71 | 0, 0 | -0, -0.0037, -1 
1416.07, 79.316, -1634.73 | 0, 0 | -0, -0.0037, -1 
1406.02, 79.316, -1634.73 | 0, 0 | -0, -0.0037, -1 
1399.06, 72.8346, -1634.71 | 0, 0 | -0, -0.0037, -1 
1416.07, 79.316, -1634.73 | 0, 0 | -0, -0.7999, -0.6001 
1416.07, 79.805, -1635.38 | 0, 0 | -0, -0.9379, -0.347 
1406.02, 79.805, -1635.38 | 0, 0 | -0, -0.9379, -0.347 
1406.02, 79.316, -1634.73 | 0, 0 | -0, -0.7999, -0.6001 
1416.07, 79.968, -1637.88 | 0, 0 | -0, -0.9858, 0.1677 
1406.02, 79.968, -1637.88 | 0, 0 | -0, -0.9858, 0.1677 
1416.07, 76.8711, -1645.16 | 0, 0 | -0, -0.982, 0.1889 
1406.02, 76.8711, -1645.16 | 0, 0 | -0, -0.982, 0.1889 
1416.07, 76.9526, -1648.86 | 0, 0 | -0, -0.975, -0.2223 
1406.02, 76.9526, -1648.86 | 0, 0 | -0, -0.975, -0.2223 
1416.07, 78.827, -1652.99 | 0, 0 | -0, -0.9105, -0.4134 
1406.02, 78.827, -1652.99 | 0, 0 | -0, -0.9105, -0.4134 
1416.07, 78.827, -1652.99 | 0, 0 | -0, 0.7484, -0.6632 
1416.07, 79.8865, -1651.79 | 0, 0 | -0, 0.7484, -0.6632 
1406.02, 79.8865, -1651.79 | 0, 0 | -0, 0.7484, -0.6632 
1406.02, 78.827, -1652.99 | 0, 0 | -0, 0.7484, -0.6632 
1416.07, 79.8865, -1651.79 | 0, 0 | -0, -0.3583, -0.9336 
1416.07, 84.6948, -1653.64 | 0, 0 | -0, -0.438, -0.899 
1406.02, 84.6948, -1653.64 | 0, 0 | -0, -0.438, -0.899 
1406.02, 79.8865, -1651.79 | 0, 0 | -0, -0.3583, -0.9336 
1416.07, 87.1397, -1655.1 | 0, 0 | -0, -0.5893, -0.8079 
1406.02, 87.1397, -1655.1 | 0, 0 | -0, -0.5893, -0.8079 
1416.07, 93.5779, -1660.75 | 0, 0 | -0, -0.5513, -0.8343 
1406.02, 93.5779, -1660.75 | 0, 0 | -0, -0.5513, -0.8343 
1416.16, 99.6063, -1663.66 | 0, 0 | -0, -0.6313, -0.7756 
1405.92, 99.6063, -1663.66 | 0, 0 | -0, -0.6313, -0.7756 
1416.07, 100.424, -1664.74 | 0, 0 | -0, -0.7993, -0.6009 
1406.02, 100.424, -1664.74 | 0, 0 | -0, -0.7993, -0.6009 
1416.07, 100.424, -1664.74 | 0, 0 | -0, -0.8866, -0.4625 
1416.07, 101.181, -1666.19 | 0, 0 | -0, -0.8866, -0.4625 
1406.02, 101.181, -1666.19 | 0, 0 | -0, -0.8866, -0.4625 
1406.02, 100.424, -1664.74 | 0, 0 | -0, -0.8866, -0.4625 
1416.07, 101.181, -1666.19 | 0, 0 | -0, 0.6856, -0.728 
1406.02, 101.181, -1666.19 | 0, 0 | -0, 0.6856, -0.728 
1406.02, 102.787, -1664.68 | 0, 0 | -0.2526, 0.342, -0.9051 
1406.02, 106.693, -1665.03 | 0, 0 | -0.0581, -0.6402, -0.766 
1402.38, 105.118, -1663.85 | 0, 0 | -0.1412, -0.3456, -0.9277 
1402.38, 102.756, -1663.7 | 0, 0 | -0.2532, 0.2589, -0.9321 
1406.02, 107.874, -1667.39 | 0, 0 | 0.1515, -0.9722, -0.1787 
1402.38, 107.087, -1666.19 | 0, 0 | 0.1477, -0.9189, -0.3659 
1406.02, 107.874, -1676.44 | 0, 0 | 0.2119, -0.878, 0.4292 
1402.38, 107.087, -1676.44 | 0, 0 | 0.1814, -0.8379, 0.5148 
1402.38, 105.118, -1677.63 | 0, 0 | 0.0583, -0.229, 0.9717 
1402.38, 102.756, -1677.63 | 0, 0 | -0, -0, 1 
1419.7, 102.756, -1677.63 | 0, 0 | -0, 0.9806, 0.1958 
1418.91, 101.181, -1669.74 | 0, 0 | -0, 0.9806, 0.1958 
1403.17, 101.181, -1669.74 | 0, 0 | -0, 0.9806, 0.1958 
1402.38, 102.756, -1677.63 | 0, 0 | -0, 0.9806, 0.1958 
1418.91, 101.181, -1669.74 | 0, 0 | -0.002, 0.5208, 0.8537 
1398.75, 78.9308, -1656.17 | 0, 0 | -0.002, 0.5208, 0.8537 
1400.8, 99.6063, -1668.82 | 0, 0 | -0.002, 0.5208, 0.8537 
1403.17, 101.181, -1669.74 | 0, 0 | -0.002, 0.5208, 0.8537 
1406.02, 79.316, -1634.73 | 0, 0 | -0.0885, 0.0913, -0.9919 
1398.69, 79.9511, -1634.02 | 0, 0 | -0.0885, 0.0913, -0.9919 
1399.06, 72.8346, -1634.71 | 0, 0 | -0.0885, 0.0913, -0.9919 
1406.02, 79.316, -1634.73 | 0, 0 | -0.1264, -0.7936, -0.5951 
1406.02, 79.805, -1635.38 | 0, 0 | -0.1133, -0.9357, -0.3342 
1398.67, 80.4401, -1634.67 | 0, 0 | -0.1146, -0.9291, -0.3517 
1398.69, 79.9511, -1634.02 | 0, 0 | -0.1266, -0.7951, -0.5932 
1406.02, 79.968, -1637.88 | 0, 0 | -0.0961, -0.9831, 0.156 
1398.67, 80.6031, -1637.17 | 0, 0 | -0.0751, -0.9912, 0.1093 
1406.02, 76.8711, -1645.16 | 0, 0 | -0.1488, -0.9706, 0.1891 
1398.79, 77.9103, -1645.51 | 0, 0 | -0.1249, -0.9785, 0.164 
1406.02, 76.9526, -1648.86 | 0, 0 | -0.1117, -0.9743, -0.1956 
1398.79, 77.9918, -1649.03 | 0, 0 | -0.1368, -0.9784, -0.1549 
1406.02, 78.827, -1652.99 | 0, 0 | -0.0533, -0.9093, -0.4128 
1398.75, 78.9583, -1652.34 | 0, 0 | -0.1037, -0.9399, -0.3252 
1406.02, 78.827, -1652.99 | 0, 0 | -0.0597, 0.8106, -0.5825 
1406.02, 79.8865, -1651.79 | 0, 0 | -0.0597, 0.8106, -0.5825 
1398.85, 79.9017, -1650.76 | 0, 0 | -0.0597, 0.8106, -0.5825 
1398.75, 78.9583, -1652.34 | 0, 0 | -0.0597, 0.8106, -0.5825 
1406.02, 79.8865, -1651.79 | 0, 0 | -0.1551, -0.3366, -0.9288 
1406.02, 84.6948, -1653.64 | 0, 0 | -0.16, -0.4382, -0.8845 
1399.35, 84.8521, -1652.48 | 0, 0 | -0.1539, -0.4206, -0.8941 
1398.85, 79.9017, -1650.76 | 0, 0 | -0.1364, -0.3129, -0.9399 
1406.02, 87.1397, -1655.1 | 0, 0 | -0.1494, -0.5822, -0.7992 
1399.69, 87.8066, -1654.4 | 0, 0 | -0.1538, -0.5867, -0.7951 
1406.02, 93.5779, -1660.75 | 0, 0 | -0.1579, -0.5414, -0.8258 
1400.28, 93.8815, -1659.87 | 0, 0 | -0.1555, -0.5512, -0.8198 
1405.92, 99.6063, -1663.66 | 0, 0 | -0.1666, -0.6281, -0.7601 
1400.8, 99.6063, -1662.67 | 0, 0 | -0.1593, -0.5007, -0.8509 
1406.02, 100.424, -1664.74 | 0, 0 | -0.1595, -0.7825, -0.6019 
1401.99, 100.394, -1663.64 | 0, 0 | -0.1417, -0.6909, -0.7089 
1406.02, 100.424, -1664.74 | 0, 0 | -0.1244, -0.8762, -0.4655 
1406.02, 101.181, -1666.19 | 0, 0 | -0.1244, -0.8762, -0.4655 
1403.17, 101.181, -1665.41 | 0, 0 | -0.1244, -0.8762, -0.4655 
1401.99, 100.394, -1663.64 | 0, 0 | -0.1244, -0.8762, -0.4655 
1406.02, 101.181, -1666.19 | 0, 0 | -0.1977, 0.6724, -0.7133 
1403.17, 101.181, -1665.41 | 0, 0 | -0.197, 0.6732, -0.7127 
1402.38, 107.087, -1676.44 | 0, 0 | 1, 0, -0 
1402.38, 105.118, -1677.63 | 0, 0 | 1, 0, -0 
1402.38, 105.118, -1663.85 | 0, 0 | 1, 0, -0 
1402.38, 107.087, -1666.19 | 0, 0 | 1, 0, -0 
1402.38, 102.756, -1663.7 | 0, 0 | 0.8944, 0.4472, -0 
1402.38, 102.756, -1677.63 | 0, 0 | 0.8944, 0.4472, -0 
1403.17, 101.181, -1669.74 | 0, 0 | 0.8944, 0.4472, -0 
1403.17, 101.181, -1665.41 | 0, 0 | 0.8944, 0.4472, -0 
1399.06, 72.8346, -1634.71 | 0, 0 | 0.9987, 0.051, 0.0052 
1398.69, 79.9511, -1634.02 | 0, 0 | 0.9987, 0.051, 0.0052 
1398.67, 80.4401, -1634.67 | 0, 0 | 0.9987, 0.051, 0.0052 
1398.67, 80.6031, -1637.17 | 0, 0 | 0.9987, 0.051, 0.0052 
1399.06, 72.8346, -1634.71 | 0, 0 | 0.9987, 0.0515, -0.0008 
1398.67, 80.6031, -1637.17 | 0, 0 | 0.9987, 0.0515, -0.0008 
1398.79, 77.9103, -1645.51 | 0, 0 | 0.9987, 0.0515, -0.0008 
1399.06, 72.8346, -1652.42 | 0, 0 | 0.9987, 0.0515, -0.0008 
1399.06, 72.8346, -1652.42 | 0, 0 | 0.9987, 0.0514, 0.0014 
1398.79, 77.9103, -1645.51 | 0, 0 | 0.9987, 0.0514, 0.0014 
1398.79, 77.9918, -1649.03 | 0, 0 | 0.9987, 0.0514, 0.0014 
1398.75, 78.9583, -1652.34 | 0, 0 | 0.9987, 0.0514, 0.0014 
1398.75, 78.9308, -1656.17 | 0, 0 | 0.9987, 0.0512, 0.0013 
1399.06, 72.8346, -1652.42 | 0, 0 | 0.9987, 0.0512, 0.0013 
1398.75, 78.9583, -1652.34 | 0, 0 | 0.9987, 0.0512, 0.0013 
1398.85, 79.9017, -1650.76 | 0, 0 | 0.9948, -0.1015, -0.0003 
1399.35, 84.8521, -1652.48 | 0, 0 | 0.9948, -0.1015, -0.0003 
1398.75, 78.9308, -1656.17 | 0, 0 | 0.9948, -0.1015, -0.0003 
1398.75, 78.9583, -1652.34 | 0, 0 | 0.9948, -0.1015, -0.0003 
1402.38, 102.756, -1677.63 | 0, 0 | 1, -0, -0 
1402.38, 102.756, -1663.7 | 0, 0 | 1, -0, -0 
1400.8, 99.6063, -1662.67 | 0, 0 | 0.9949, -0.1005, -0.0057 
1400.8, 99.6063, -1668.82 | 0, 0 | 0.9949, -0.1005, -0.0057 
1398.75, 78.9308, -1656.17 | 0, 0 | 0.9949, -0.1005, -0.0057 
1400.28, 93.8815, -1659.87 | 0, 0 | 0.9949, -0.1005, -0.0057 
1399.69, 87.8066, -1654.4 | 0, 0 | 0.9945, -0.1042, -0.0023 
1400.28, 93.8815, -1659.87 | 0, 0 | 0.9945, -0.1042, -0.0023 
1398.75, 78.9308, -1656.17 | 0, 0 | 0.9945, -0.1042, -0.0023 
1399.35, 84.8521, -1652.48 | 0, 0 | 0.9945, -0.1042, -0.0023 
1403.17, 101.181, -1665.41 | 0, 0 | 0.5547, -0.8321, 0 
1403.17, 101.181, -1669.74 | 0, 0 | 0.5547, -0.8321, 0 
1400.8, 99.6063, -1668.82 | 0, 0 | 0.5547, -0.8321, 0 
1401.99, 100.394, -1663.64 | 0, 0 | 0.5547, -0.8321, 0 
1400.8, 99.6063, -1662.67 | 0, 0 | 0.5547, -0.8321, 0 
Indices:
0, 1, 2, 0, 2, 3, 4, 5, 1, 4, 1, 0, 6, 7, 5, 6, 5, 4, 8, 9, 7, 8, 7, 6, 8, 10, 11, 8, 11, 9, 12, 13, 14, 12, 14, 15, 16, 17, 18, 16, 18, 19, 20, 16, 19, 21, 22, 23, 21, 23, 24, 25, 26, 27, 25, 27, 28, 29, 30, 26, 29, 26, 25, 31, 32, 30, 31, 30, 29, 33, 34, 32, 33, 32, 31, 35, 36, 34, 35, 34, 33, 37, 38, 39, 37, 39, 40, 41, 42, 43, 41, 43, 44, 45, 46, 42, 45, 42, 41, 47, 48, 46, 47, 46, 45, 49, 50, 48, 49, 48, 47, 51, 52, 50, 51, 50, 49, 53, 54, 55, 53, 55, 56, 3, 2, 57, 3, 57, 58, 59, 60, 61, 59, 61, 62, 63, 64, 65, 63, 65, 66, 67, 68, 69, 67, 69, 70, 71, 72, 73, 71, 73, 74, 75, 76, 77, 75, 77, 78, 79, 80, 81, 82, 83, 84, 82, 84, 85, 86, 60, 59, 86, 59, 87, 88, 89, 90, 88, 90, 91, 92, 93, 94, 92, 94, 95, 96, 97, 98, 99, 100, 101, 99, 101, 102, 99, 102, 103, 104, 105, 106, 107, 108, 109, 107, 109, 110, 108, 111, 112, 108, 112, 109, 111, 113, 114, 111, 114, 112, 113, 115, 116, 113, 116, 114, 117, 118, 119, 117, 119, 120, 121, 122, 123, 121, 123, 124, 122, 125, 126, 122, 126, 123, 125, 127, 128, 125, 128, 126, 127, 129, 130, 127, 130, 128, 129, 131, 132, 129, 132, 130, 133, 134, 135, 133, 135, 136, 137, 138, 139, 137, 139, 140, 138, 141, 142, 138, 142, 139, 141, 143, 144, 141, 144, 142, 143, 145, 146, 143, 146, 144, 145, 147, 148, 145, 148, 146, 149, 150, 151, 149, 151, 152, 153, 107, 110, 153, 110, 154, 155, 156, 157, 155, 157, 158, 156, 159, 160, 156, 160, 157, 159, 161, 162, 159, 162, 160, 161, 11, 163, 161, 163, 162, 11, 10, 164, 11, 164, 163, 165, 166, 167, 165, 167, 168, 169, 170, 171, 169, 171, 172, 173, 174, 175, 176, 177, 178, 176, 178, 179, 177, 180, 181, 177, 181, 178, 180, 182, 183, 180, 183, 181, 182, 184, 185, 182, 185, 183, 184, 186, 187, 184, 187, 185, 188, 189, 190, 188, 190, 191, 192, 193, 194, 192, 194, 195, 193, 196, 197, 193, 197, 194, 196, 198, 199, 196, 199, 197, 198, 200, 201, 198, 201, 199, 200, 202, 203, 200, 203, 201, 204, 205, 206, 204, 206, 207, 208, 155, 158, 208, 158, 209, 210, 211, 212, 210, 212, 213, 214, 215, 216, 214, 216, 217, 218, 219, 220, 218, 220, 221, 222, 223, 224, 222, 224, 225, 228, 229, 226, 228, 226, 227, 230, 231, 232, 233, 234, 235, 233, 235, 236, 212, 211, 237, 212, 237, 238, 239, 240, 241, 239, 241, 242, 243, 244, 245, 243, 245, 246, 247, 248, 249, 247, 249, 250, 251, 250, 249, 
Number of vertices: 2016
Number of indices: 498
